,time,price,change,volume,amount,type
0,09:25:01,14.9,0.09,1570,2339300,卖盘
1,09:30:01,14.96,0.06,242,361456,买盘
2,09:30:04,14.93,-0.03,2195,3272689,卖盘
3,09:30:07,14.95,0.02,76,113503,中性盘
4,09:30:10,14.95,0.0,107,160008,卖盘
5,09:30:13,14.96,0.01,47,70330,中性盘
6,09:30:16,14.97,0.01,50,74829,买盘
7,09:30:18,14.97,0.0,225,336571,买盘
8,09:30:22,14.98,0.01,56,83872,买盘
9,09:30:25,14.97,-0.01,73,109295,卖盘
10,09:30:27,14.98,0.01,455,681386,买盘
11,09:30:31,14.99,0.01,176,263736,买盘
12,09:30:33,14.98,-0.01,901,1350327,卖盘
13,09:30:37,15.0,0.02,108,161839,买盘
14,09:30:39,15.0,0.0,24,35984,买盘
15,09:30:43,14.99,-0.01,71,106456,卖盘
16,09:30:46,15.0,0.01,98,146982,买盘
17,09:30:48,15.0,0.0,107,160509,卖盘
18,09:30:51,14.99,-0.01,254,381017,卖盘
19,09:30:55,14.98,-0.01,251,376077,卖盘
20,09:30:58,14.97,-0.01,181,270942,中性盘
21,09:31:01,14.97,0.0,141,211045,买盘
22,09:31:05,14.95,-0.02,55,82237,卖盘
23,09:31:07,14.93,-0.02,147,219692,卖盘
24,09:31:10,14.95,0.02,48,71665,买盘
25,09:31:13,14.93,-0.02,650,971508,中性盘
26,09:31:16,14.93,0.0,156,232828,卖盘
27,09:31:19,14.94,0.01,114,170219,中性盘
28,09:31:22,14.95,0.01,21,31387,买盘
29,09:31:24,14.95,0.0,216,322654,卖盘
30,09:31:28,14.94,-0.01,26,38864,中性盘
31,09:31:31,14.95,0.01,22,32897,买盘
32,09:31:34,14.94,-0.01,109,162948,卖盘
33,09:31:36,14.94,0.0,50,74683,买盘
34,09:31:40,14.93,-0.01,414,618502,卖盘
35,09:31:43,14.94,0.01,102,152365,买盘
36,09:31:46,14.95,0.01,14,20921,买盘
37,09:31:48,14.95,0.0,87,130033,买盘
38,09:31:52,14.94,-0.01,15,22410,卖盘
39,09:31:55,14.95,0.01,267,399023,买盘
40,09:31:58,14.93,-0.02,319,476637,卖盘
41,09:32:01,14.94,0.01,272,406321,买盘
42,09:32:04,14.93,-0.01,327,488227,卖盘
43,09:32:07,14.93,0.0,42,62670,买盘
44,09:32:10,14.93,0.0,99,147758,买盘
45,09:32:12,14.93,0.0,1046,1559957,买盘
46,09:32:16,14.93,0.0,395,589718,买盘
47,09:32:19,14.93,0.0,71,106023,卖盘
48,09:32:22,14.93,0.0,109,162749,卖盘
49,09:32:25,14.93,0.0,480,716800,卖盘
50,09:32:28,14.93,0.0,182,271773,卖盘
51,09:32:31,14.93,0.0,126,188172,卖盘
52,09:32:34,14.92,-0.01,117,174604,卖盘
53,09:32:37,14.92,0.0,316,471206,买盘
54,09:32:40,14.92,0.0,58,86541,卖盘
55,09:32:43,14.93,0.01,213,317859,买盘
56,09:32:46,14.92,-0.01,190,283605,卖盘
57,09:32:49,14.91,-0.01,86,128309,卖盘
58,09:32:52,14.9,-0.01,123,183391,卖盘
59,09:32:54,14.91,0.01,1071,1595858,中性盘
60,09:32:58,14.92,0.01,129,192397,买盘
61,09:33:00,14.92,0.0,77,114886,卖盘
62,09:33:05,14.92,0.0,389,580360,卖盘
63,09:33:07,14.92,0.0,119,177477,买盘
64,09:33:10,14.91,-0.01,204,304201,卖盘
65,09:33:13,14.91,0.0,85,126740,卖盘
66,09:33:16,14.91,0.0,50,74553,买盘
67,09:33:19,14.9,-0.01,290,432189,卖盘
68,09:33:22,14.92,0.02,359,535085,买盘
69,09:33:25,14.9,-0.02,67,99864,卖盘
70,09:33:27,14.91,0.01,112,166904,买盘
71,09:33:31,14.91,0.0,122,181902,卖盘
72,09:33:33,14.91,0.0,366,545892,卖盘
73,09:33:37,14.91,0.0,21,31316,卖盘
74,09:33:39,14.91,0.0,161,240094,卖盘
75,09:33:43,14.91,0.0,48,71568,卖盘
76,09:33:46,14.91,0.0,46,68598,卖盘
77,09:33:49,14.91,0.0,484,721644,卖盘
78,09:33:52,14.91,0.0,109,162507,买盘
79,09:33:55,14.9,-0.01,20,29810,卖盘
80,09:33:58,14.91,0.01,38,56662,中性盘
81,09:34:01,14.9,-0.01,723,1077407,卖盘
82,09:34:05,14.89,-0.01,554,824921,卖盘
83,09:34:07,14.9,0.01,284,422650,买盘
84,09:34:10,14.89,-0.01,251,373766,中性盘
85,09:34:13,14.89,0.0,109,162256,卖盘
86,09:34:16,14.89,0.0,116,172706,买盘
87,09:34:19,14.88,-0.01,87,129483,卖盘
88,09:34:22,14.88,0.0,163,242679,卖盘
89,09:34:25,14.88,0.0,81,120530,卖盘
90,09:34:28,14.88,0.0,126,187467,买盘
91,09:34:31,14.87,-0.01,278,413399,卖盘
92,09:34:34,14.87,0.0,370,550109,买盘
93,09:34:37,14.87,0.0,123,182792,买盘
94,09:34:40,14.87,0.0,98,145664,买盘
95,09:34:43,14.87,0.0,168,249734,买盘
96,09:34:45,14.87,0.0,40,59480,卖盘
97,09:34:49,14.87,0.0,99,147253,卖盘
98,09:34:52,14.87,0.0,1277,1895774,卖盘
99,09:34:55,14.85,-0.02,182,270684,中性盘
100,09:34:58,14.87,0.02,106,157412,买盘
101,09:35:01,14.87,0.0,101,150050,买盘
102,09:35:05,14.87,0.0,1194,1771892,买盘
103,09:35:07,14.87,0.0,63,93673,中性盘
104,09:35:10,14.85,-0.02,46,68334,卖盘
105,09:35:13,14.88,0.03,150,223061,买盘
106,09:35:16,14.89,0.01,508,755924,买盘
107,09:35:19,14.87,-0.02,32,47641,卖盘
108,09:35:22,14.9,0.03,10,14890,买盘
109,09:35:25,14.9,0.0,28,41720,买盘
110,09:35:28,14.92,0.02,185,275688,买盘
111,09:35:31,14.92,0.0,3,4476,买盘
112,09:35:34,14.92,0.0,563,838884,买盘
113,09:35:36,14.93,0.01,134,199958,买盘
114,09:35:40,14.93,0.0,121,180548,买盘
115,09:35:43,14.93,0.0,96,143393,买盘
116,09:35:46,14.95,0.02,18,26884,买盘
117,09:35:49,14.93,-0.02,15,22395,卖盘
118,09:35:52,14.95,0.02,149,222743,买盘
119,09:35:55,14.95,0.0,42,62790,买盘
120,09:35:58,14.94,-0.01,825,1231573,卖盘
121,09:36:01,14.95,0.01,305,456054,买盘
122,09:36:05,14.93,-0.02,553,824256,卖盘
123,09:36:07,14.93,0.0,113,168709,买盘
124,09:36:10,14.93,0.0,188,280594,买盘
125,09:36:13,14.93,0.0,47,70203,中性盘
126,09:36:16,14.92,-0.01,238,355367,卖盘
127,09:36:19,14.92,0.0,34,50746,卖盘
128,09:36:22,14.92,0.0,187,279045,卖盘
129,09:36:25,14.91,-0.01,272,405879,卖盘
130,09:36:28,14.93,0.02,145,216386,买盘
131,09:36:31,14.93,0.0,185,275982,买盘
132,09:36:33,14.93,0.0,73,108953,买盘
133,09:36:37,14.93,0.0,186,277684,买盘
134,09:36:40,14.94,0.01,114,170200,买盘
135,09:36:43,14.93,-0.01,68,101500,卖盘
136,09:36:46,14.94,0.01,110,164224,买盘
137,09:36:48,14.93,-0.01,82,122470,卖盘
138,09:36:52,14.93,0.0,203,302978,卖盘
139,09:36:55,14.93,0.0,74,110482,买盘
140,09:36:57,14.93,0.0,95,141835,买盘
141,09:37:01,14.92,-0.01,14,22116,卖盘
142,09:37:05,14.93,0.01,107,159746,买盘
143,09:37:07,14.93,0.0,148,220888,买盘
144,09:37:10,14.93,0.0,173,258289,卖盘
145,09:37:13,14.93,0.0,162,241997,卖盘
146,09:37:15,14.94,0.01,67,100076,中性盘
147,09:37:19,14.93,-0.01,26,38836,卖盘
148,09:37:22,14.94,0.01,49,73206,中性盘
149,09:37:25,14.95,0.01,85,126981,买盘
150,09:37:28,14.94,-0.01,103,153915,卖盘
151,09:37:31,14.95,0.01,109,162944,买盘
152,09:37:34,14.94,-0.01,121,180883,卖盘
153,09:37:37,14.95,0.01,12,17942,卖盘
154,09:37:40,14.95,0.0,105,157010,卖盘
155,09:37:43,14.95,0.0,49,73289,卖盘
156,09:37:46,14.96,0.01,89,133134,买盘
157,09:37:49,14.97,0.01,16,23952,买盘
158,09:37:52,14.96,-0.01,181,270196,卖盘
159,09:37:55,14.97,0.01,16,23956,中性盘
160,09:37:58,14.98,0.01,85,127330,买盘
161,09:38:01,14.99,0.01,49,73424,买盘
162,09:38:05,14.98,-0.01,196,293801,卖盘
163,09:38:07,15.0,0.02,493,739460,买盘
164,09:38:10,15.02,0.02,436,654621,买盘
165,09:38:13,15.01,-0.01,94,141179,中性盘
166,09:38:16,15.02,0.01,418,627530,买盘
167,09:38:18,15.03,0.01,239,359262,买盘
168,09:38:22,15.02,-0.01,142,213459,卖盘
169,09:38:25,15.03,0.01,143,214981,中性盘
170,09:38:28,15.04,0.01,495,744826,买盘
171,09:38:31,15.04,0.0,151,227084,卖盘
172,09:38:34,15.06,0.02,102,153434,买盘
173,09:38:37,15.03,-0.03,113,169929,卖盘
174,09:38:40,15.03,0.0,334,502448,卖盘
175,09:38:42,15.05,0.02,319,480137,买盘
176,09:38:46,15.06,0.01,252,379238,买盘
177,09:38:48,15.03,-0.03,551,828895,卖盘
178,09:38:52,15.05,0.02,122,183672,买盘
179,09:38:55,15.05,0.0,72,108329,买盘
180,09:38:58,15.03,-0.02,170,255781,卖盘
181,09:39:01,15.04,0.01,117,176036,买盘
182,09:39:05,15.04,0.0,81,121846,买盘
183,09:39:07,15.04,0.0,375,563647,买盘
184,09:39:10,15.04,0.0,135,203088,买盘
185,09:39:13,15.04,0.0,189,284375,卖盘
186,09:39:16,15.05,0.01,586,881965,买盘
187,09:39:19,15.06,0.01,137,206218,买盘
188,09:39:21,15.05,-0.01,192,289061,中性盘
189,09:39:25,15.06,0.01,51,76800,买盘
190,09:39:27,15.06,0.0,291,438477,卖盘
191,09:39:31,15.07,0.01,256,385630,买盘
192,09:39:34,15.06,-0.01,279,420219,卖盘
193,09:39:37,15.05,-0.01,254,382472,卖盘
194,09:39:39,15.05,0.0,312,469560,买盘
195,09:39:43,15.05,0.0,97,145975,买盘
196,09:39:46,15.05,0.0,109,164017,买盘
197,09:39:49,15.05,0.0,339,510175,买盘
198,09:39:52,15.04,-0.01,760,1144347,卖盘
199,09:39:55,15.07,0.03,114,171734,买盘
200,09:39:58,15.1,0.03,1577,2379343,买盘
201,09:40:01,15.1,0.0,98,147981,卖盘
202,09:40:05,15.1,0.0,641,968192,卖盘
203,09:40:07,15.11,0.01,177,267412,买盘
204,09:40:10,15.09,-0.02,88,132877,中性盘
205,09:40:13,15.1,0.01,338,510262,买盘
206,09:40:16,15.08,-0.02,384,579597,中性盘
207,09:40:19,15.07,-0.01,139,209663,卖盘
208,09:40:22,15.07,0.0,172,259221,卖盘
209,09:40:25,15.05,-0.02,170,256008,卖盘
210,09:40:28,15.06,0.01,678,1020455,买盘
211,09:40:31,15.04,-0.02,120,180475,中性盘
212,09:40:34,15.05,0.01,46,69185,买盘
213,09:40:37,15.05,0.0,248,372993,买盘
214,09:40:40,15.04,-0.01,73,109809,中性盘
215,09:40:43,15.05,0.01,220,331077,买盘
216,09:40:46,15.05,0.0,10,15050,卖盘
217,09:40:49,15.05,0.0,56,84310,卖盘
218,09:40:52,15.06,0.01,150,225697,买盘
219,09:40:55,15.06,0.0,59,88826,买盘
220,09:40:58,15.05,-0.01,21,32374,卖盘
221,09:41:01,15.06,0.01,21,31622,中性盘
222,09:41:04,15.05,-0.01,123,185304,卖盘
223,09:41:07,15.07,0.02,125,188311,中性盘
224,09:41:10,15.06,-0.01,84,126587,卖盘
225,09:41:13,15.07,0.01,133,200521,买盘
226,09:41:15,15.07,0.0,62,93443,卖盘
227,09:41:19,15.07,0.0,213,320938,卖盘
228,09:41:22,15.07,0.0,70,105460,买盘
229,09:41:25,15.07,0.0,59,88884,买盘
230,09:41:28,15.07,0.0,273,411228,买盘
231,09:41:31,15.08,0.01,234,352716,买盘
232,09:41:33,15.06,-0.02,35,52741,卖盘
233,09:41:37,15.07,0.01,66,99459,买盘
234,09:41:40,15.07,0.0,131,197406,买盘
235,09:41:43,15.07,0.0,143,215471,中性盘
236,09:41:46,15.07,0.0,202,304440,买盘
237,09:41:49,15.06,-0.01,92,138609,卖盘
238,09:41:52,15.07,0.01,40,60275,买盘
239,09:41:55,15.07,0.0,117,176319,卖盘
240,09:41:58,15.09,0.02,545,822045,买盘
241,09:42:01,15.08,-0.01,50,75406,卖盘
242,09:42:05,15.08,0.0,515,777004,卖盘
243,09:42:07,15.09,0.01,53,79987,中性盘
244,09:42:10,15.09,0.0,31,46801,卖盘
245,09:42:13,15.09,0.0,8,12077,卖盘
246,09:42:16,15.1,0.01,77,116231,买盘
247,09:42:19,15.1,0.0,53,80018,买盘
248,09:42:22,15.1,0.0,314,474004,买盘
249,09:42:25,15.1,0.0,557,840686,买盘
250,09:42:28,15.1,0.0,259,390906,买盘
251,09:42:31,15.09,-0.01,116,175058,卖盘
252,09:42:34,15.09,0.0,110,165904,买盘
253,09:42:37,15.09,0.0,111,167469,买盘
254,09:42:40,15.09,0.0,186,280574,买盘
255,09:42:43,15.08,-0.01,210,316743,卖盘
256,09:42:46,15.08,0.0,74,111612,买盘
257,09:42:49,15.07,-0.01,232,349719,卖盘
258,09:42:52,15.08,0.01,49,73808,买盘
259,09:42:55,15.06,-0.02,53,79821,卖盘
260,09:42:58,15.07,0.01,128,192854,买盘
261,09:43:01,15.06,-0.01,41,61746,卖盘
262,09:43:04,15.05,-0.01,76,114481,卖盘
263,09:43:07,15.07,0.02,105,158123,买盘
264,09:43:09,15.05,-0.02,84,126439,卖盘
265,09:43:13,15.06,0.01,227,341892,买盘
266,09:43:16,15.05,-0.01,72,107622,卖盘
267,09:43:19,15.06,0.01,25,37632,买盘
268,09:43:22,15.06,0.0,34,51928,买盘
269,09:43:25,15.04,-0.02,75,112854,卖盘
270,09:43:28,15.05,0.01,84,126449,卖盘
271,09:43:31,15.06,0.01,10,15060,中性盘
272,09:43:33,15.06,0.0,58,87353,卖盘
273,09:43:37,15.06,0.0,170,256078,卖盘
274,09:43:40,15.06,0.0,17,25602,买盘
275,09:43:43,15.06,0.0,15,22589,买盘
276,09:43:46,15.05,-0.01,182,273929,卖盘
277,09:43:49,15.05,0.0,72,108360,卖盘
278,09:43:52,15.06,0.01,308,463757,买盘
279,09:43:55,15.05,-0.01,46,69230,买盘
280,09:43:58,15.04,-0.01,372,559625,卖盘
281,09:44:01,15.05,0.01,207,311626,买盘
282,09:44:04,15.05,0.0,47,70725,买盘
283,09:44:07,15.04,-0.01,198,297876,卖盘
284,09:44:10,15.04,0.0,59,88785,卖盘
285,09:44:13,15.05,0.01,211,317702,买盘
286,09:44:16,15.06,0.01,44,66226,买盘
287,09:44:19,15.05,-0.01,172,258864,卖盘
288,09:44:22,15.06,0.01,201,302778,买盘
289,09:44:24,15.05,-0.01,225,338625,卖盘
290,09:44:28,15.06,0.01,391,588556,买盘
291,09:44:31,15.05,-0.01,508,764575,卖盘
292,09:44:34,15.04,-0.01,85,127132,买盘
293,09:44:36,15.05,0.01,7,10535,买盘
294,09:44:39,15.05,0.0,85,127925,买盘
295,09:44:46,15.05,0.0,77,115870,买盘
296,09:44:49,15.05,0.0,113,169997,买盘
297,09:44:52,15.03,-0.02,55,82712,卖盘
298,09:44:55,15.04,0.01,27,40608,买盘
299,09:44:58,15.03,-0.01,51,76653,卖盘
300,09:45:01,15.04,0.01,89,133851,买盘
301,09:45:05,15.04,0.0,58,87232,买盘
302,09:45:07,15.03,-0.01,52,78168,卖盘
303,09:45:10,15.05,0.02,30,45150,买盘
304,09:45:13,15.04,-0.01,31,46640,卖盘
305,09:45:16,15.04,0.0,32,48143,卖盘
306,09:45:19,15.04,0.0,58,87232,卖盘
307,09:45:22,15.05,0.01,38,57169,买盘
308,09:45:25,15.05,0.0,123,185034,买盘
309,09:45:28,15.04,-0.01,43,64672,卖盘
310,09:45:31,15.04,0.0,13,19544,买盘
311,09:45:34,15.05,0.01,198,297622,买盘
312,09:45:37,15.03,-0.02,128,192547,卖盘
313,09:45:40,15.05,0.02,20,30086,买盘
314,09:45:43,15.03,-0.02,78,117256,卖盘
315,09:45:46,15.04,0.01,34,51143,卖盘
316,09:45:48,15.03,-0.01,93,139865,卖盘
317,09:45:52,15.04,0.01,79,118839,中性盘
318,09:45:55,15.04,0.0,136,204544,卖盘
319,09:45:58,15.04,0.0,10,15040,买盘
320,09:46:01,15.03,-0.01,55,82675,卖盘
321,09:46:04,15.04,0.01,96,144323,买盘
322,09:46:07,15.04,0.0,151,227204,卖盘
323,09:46:10,15.03,-0.01,36,54134,卖盘
324,09:46:13,15.05,0.02,101,151919,买盘
325,09:46:16,15.05,0.0,85,127925,卖盘
326,09:46:19,15.05,0.0,13,19565,卖盘
327,09:46:22,15.05,0.0,17,25585,卖盘
328,09:46:25,15.05,0.0,25,37625,卖盘
329,09:46:28,15.05,0.0,7,10535,卖盘
330,09:46:31,15.05,0.0,19,28595,卖盘
331,09:46:34,15.05,0.0,20,30100,卖盘
332,09:46:37,15.05,0.0,4,6020,卖盘
333,09:46:40,15.08,0.03,611,920870,买盘
334,09:46:43,15.05,-0.03,62,93360,卖盘
335,09:46:46,15.08,0.03,109,164172,买盘
336,09:46:49,15.08,0.0,9,13572,买盘
337,09:46:52,15.05,-0.03,180,271033,卖盘
338,09:46:55,15.07,0.02,227,342183,中性盘
339,09:46:58,15.08,0.01,50,75400,买盘
340,09:47:01,15.08,0.0,65,98009,买盘
341,09:47:05,15.08,0.0,70,105560,买盘
342,09:47:07,15.08,0.0,81,122128,买盘
343,09:47:10,15.08,0.0,119,179452,卖盘
344,09:47:13,15.08,0.0,31,46759,卖盘
345,09:47:16,15.07,-0.01,79,119121,卖盘
346,09:47:19,15.08,0.01,16,24128,买盘
347,09:47:22,15.08,0.0,28,42202,买盘
348,09:47:25,15.07,-0.01,53,79874,卖盘
349,09:47:27,15.07,0.0,183,275789,卖盘
350,09:47:31,15.06,-0.01,7,10542,卖盘
351,09:47:34,15.07,0.01,141,212480,买盘
352,09:47:37,15.06,-0.01,262,394572,卖盘
353,09:47:40,15.06,0.0,62,93370,买盘
354,09:47:43,15.06,0.0,35,52707,买盘
355,09:47:46,15.06,0.0,438,659608,买盘
356,09:47:49,15.05,-0.01,56,84280,卖盘
357,09:47:52,15.06,0.01,45,67760,买盘
358,09:47:55,15.07,0.01,147,221443,买盘
359,09:47:58,15.06,-0.01,50,75286,卖盘
360,09:48:01,15.05,-0.01,21,31606,卖盘
361,09:48:05,15.06,0.01,36,54216,买盘
362,09:48:07,15.06,0.0,190,285998,买盘
363,09:48:10,15.06,0.0,106,159583,买盘
364,09:48:13,15.06,0.0,40,60240,买盘
365,09:48:16,15.06,0.0,65,97863,卖盘
366,09:48:19,15.06,0.0,47,70758,买盘
367,09:48:22,15.06,0.0,44,66245,买盘
368,09:48:25,15.05,-0.01,65,97825,卖盘
369,09:48:28,15.05,0.0,17,25585,卖盘
370,09:48:34,15.05,0.0,3,4515,买盘
371,09:48:37,15.05,0.0,1,1505,买盘
372,09:48:40,15.05,0.0,36,54164,买盘
373,09:48:43,15.04,-0.01,307,461979,卖盘
374,09:48:49,15.06,0.02,65,97885,买盘
375,09:48:52,15.05,-0.01,59,88795,卖盘
376,09:48:55,15.05,0.0,41,61705,卖盘
377,09:48:57,15.05,0.0,2,3010,买盘
378,09:49:01,15.04,-0.01,44,66196,卖盘
379,09:49:05,15.05,0.01,53,79765,买盘
380,09:49:07,15.05,0.0,181,272392,买盘
381,09:49:10,15.06,0.01,306,460521,买盘
382,09:49:13,15.05,-0.01,33,49695,卖盘
383,09:49:16,15.06,0.01,98,147479,买盘
384,09:49:19,15.04,-0.02,25,37621,卖盘
385,09:49:22,15.04,0.0,5,7520,卖盘
386,09:49:25,15.05,0.01,44,66196,买盘
387,09:49:28,15.05,0.0,22,33091,买盘
388,09:49:31,15.05,0.0,27,40623,买盘
389,09:49:34,15.04,-0.01,10,15040,卖盘
390,09:49:37,15.04,0.0,392,589660,卖盘
391,09:49:40,15.05,0.01,229,344616,买盘
392,09:49:43,15.04,-0.01,26,39104,卖盘
393,09:49:46,15.04,0.0,16,24064,卖盘
394,09:49:49,15.04,0.0,54,81216,卖盘
395,09:49:51,15.05,0.01,58,87287,买盘
396,09:49:55,15.05,0.0,31,47443,买盘
397,09:49:58,15.05,0.0,5,7525,卖盘
398,09:50:01,15.05,0.0,11,16555,卖盘
399,09:50:05,15.05,0.0,213,320752,卖盘
400,09:50:07,15.05,0.0,60,90312,卖盘
401,09:50:10,15.06,0.01,62,93011,买盘
402,09:50:13,15.05,-0.01,20,30437,买盘
403,09:50:16,15.05,0.0,47,70443,卖盘
404,09:50:19,15.06,0.01,507,764273,买盘
405,09:50:22,15.06,0.0,168,252968,卖盘
406,09:50:25,15.07,0.01,34,51205,买盘
407,09:50:28,15.06,-0.01,6,9036,中性盘
408,09:50:31,15.07,0.01,13,19591,买盘
409,09:50:33,15.07,0.0,64,96448,买盘
410,09:50:37,15.07,0.0,18,27126,卖盘
411,09:50:40,15.07,0.0,22,33174,卖盘
412,09:50:43,15.07,0.0,59,88936,卖盘
413,09:50:46,15.07,0.0,38,57280,卖盘
414,09:50:49,15.07,0.0,149,224659,买盘
415,09:50:52,15.07,0.0,103,155160,卖盘
416,09:50:55,15.07,0.0,192,289467,卖盘
417,09:50:58,15.07,0.0,20,30150,卖盘
418,09:51:01,15.08,0.01,197,297055,买盘
419,09:51:05,15.09,0.01,334,503866,买盘
420,09:51:07,15.1,0.01,1177,1776553,买盘
421,09:51:09,15.1,0.0,1235,1865467,买盘
422,09:51:13,15.11,0.01,359,542442,买盘
423,09:51:16,15.11,0.0,46,69438,卖盘
424,09:51:18,15.11,0.0,65,98281,买盘
425,09:51:22,15.11,0.0,253,382502,卖盘
426,09:51:25,15.11,0.0,113,170835,卖盘
427,09:51:27,15.12,0.01,909,1374373,买盘
428,09:51:31,15.12,0.0,12,18144,卖盘
429,09:51:34,15.13,0.01,2045,3097216,买盘
430,09:51:37,15.13,0.0,101,152810,卖盘
431,09:51:40,15.13,0.0,76,114936,买盘
432,09:51:43,15.13,0.0,199,301223,买盘
433,09:51:46,15.15,0.02,139,210535,买盘
434,09:51:49,15.15,0.0,35,53005,买盘
435,09:51:52,15.15,0.0,270,408696,买盘
436,09:51:55,15.15,0.0,156,236359,买盘
437,09:51:58,15.15,0.0,129,195475,买盘
438,09:52:01,15.16,0.01,102,154542,买盘
439,09:52:04,15.15,-0.01,281,425729,卖盘
440,09:52:07,15.16,0.01,122,184898,买盘
441,09:52:10,15.17,0.01,293,444183,买盘
442,09:52:13,15.16,-0.01,184,278944,卖盘
443,09:52:16,15.17,0.01,67,101587,买盘
444,09:52:19,15.16,-0.01,297,450425,卖盘
445,09:52:22,15.16,0.0,353,535307,卖盘
446,09:52:25,15.15,-0.01,446,676104,卖盘
447,09:52:28,15.15,0.0,193,292408,卖盘
448,09:52:31,15.14,-0.01,103,156029,卖盘
449,09:52:33,15.15,0.01,105,159075,买盘
450,09:52:37,15.14,-0.01,326,493841,卖盘
451,09:52:40,15.15,0.01,834,1263569,买盘
452,09:52:43,15.14,-0.01,44,66650,中性盘
453,09:52:46,15.13,-0.01,98,148321,卖盘
454,09:52:49,15.14,0.01,129,195306,买盘
455,09:52:51,15.14,0.0,51,77203,买盘
456,09:52:55,15.13,-0.01,152,230084,卖盘
457,09:52:58,15.13,0.0,16,24213,卖盘
458,09:53:01,15.14,0.01,121,183080,买盘
459,09:53:05,15.13,-0.01,243,367874,卖盘
460,09:53:07,15.13,0.0,121,182991,卖盘
461,09:53:10,15.14,0.01,143,216463,买盘
462,09:53:13,15.14,0.0,127,192265,买盘
463,09:53:16,15.14,0.0,58,87822,卖盘
464,09:53:19,15.14,0.0,209,316546,卖盘
465,09:53:22,15.14,0.0,163,246804,买盘
466,09:53:25,15.14,0.0,46,69644,买盘
467,09:53:27,15.14,0.0,14,21186,买盘
468,09:53:31,15.14,0.0,39,59043,买盘
469,09:53:34,15.13,-0.01,162,245263,卖盘
470,09:53:37,15.13,0.0,33,49945,卖盘
471,09:53:40,15.14,0.01,318,481452,买盘
472,09:53:43,15.14,0.0,234,354276,卖盘
473,09:53:46,15.14,0.0,85,128690,卖盘
474,09:53:49,15.15,0.01,65,98424,买盘
475,09:53:52,15.14,-0.01,317,479937,卖盘
476,09:53:55,15.14,0.0,359,543633,买盘
477,09:53:58,15.14,0.0,85,128675,买盘
478,09:54:01,15.14,0.0,127,192197,买盘
479,09:54:04,15.14,0.0,39,59047,买盘
480,09:54:07,15.14,0.0,72,109005,卖盘
481,09:54:10,15.14,0.0,229,346696,买盘
482,09:54:13,15.14,0.0,25,37850,买盘
483,09:54:16,15.14,0.0,507,767278,买盘
484,09:54:19,15.13,-0.01,16,24219,卖盘
485,09:54:22,15.13,0.0,13,19669,买盘
486,09:54:25,15.13,0.0,2,3026,买盘
487,09:54:28,15.12,-0.01,6,9072,卖盘
488,09:54:34,15.13,0.01,82,124022,买盘
489,09:54:37,15.12,-0.01,42,63524,卖盘
490,09:54:40,15.12,0.0,104,157248,卖盘
491,09:54:43,15.12,0.0,101,152712,卖盘
492,09:54:46,15.12,0.0,73,110381,卖盘
493,09:54:49,15.12,0.0,10,15120,买盘
494,09:54:52,15.12,0.0,200,302350,买盘
495,09:54:55,15.11,-0.01,119,179760,卖盘
496,09:54:58,15.12,0.01,167,252320,买盘
497,09:55:01,15.12,0.0,43,64986,买盘
498,09:55:05,15.11,-0.01,38,57445,中性盘
499,09:55:07,15.11,0.0,61,92149,买盘
500,09:55:10,15.11,0.0,120,181275,卖盘
501,09:55:13,15.11,0.0,420,634621,卖盘
502,09:55:16,15.11,0.0,26,39286,卖盘
503,09:55:19,15.1,-0.01,20,30200,卖盘
504,09:55:22,15.1,0.0,72,108736,卖盘
505,09:55:25,15.1,0.0,303,457650,卖盘
506,09:55:28,15.1,0.0,57,86070,买盘
507,09:55:31,15.09,-0.01,61,92049,卖盘
508,09:55:34,15.09,0.0,107,161530,卖盘
509,09:55:37,15.09,0.0,127,191669,卖盘
510,09:55:40,15.09,0.0,188,283697,卖盘
511,09:55:43,15.1,0.01,148,223519,买盘
512,09:55:46,15.1,0.0,99,149581,卖盘
513,09:55:49,15.11,0.01,15,22660,中性盘
514,09:55:52,15.11,0.0,3,4533,卖盘
515,09:55:55,15.12,0.01,43,64945,买盘
516,09:55:58,15.11,-0.01,78,117858,卖盘
517,09:56:01,15.12,0.01,15,22672,买盘
518,09:56:05,15.12,0.0,6,9072,买盘
519,09:56:07,15.12,0.0,151,228312,买盘
520,09:56:10,15.12,0.0,479,724439,买盘
521,09:56:13,15.13,0.01,412,623333,买盘
522,09:56:16,15.12,-0.01,327,494733,卖盘
523,09:56:19,15.13,0.01,583,882386,买盘
524,09:56:22,15.13,0.0,128,193778,卖盘
525,09:56:25,15.13,0.0,85,128681,卖盘
526,09:56:27,15.13,0.0,295,446337,卖盘
527,09:56:31,15.14,0.01,5,7570,买盘
528,09:56:34,15.14,0.0,42,63566,买盘
529,09:56:37,15.14,0.0,69,104449,买盘
530,09:56:40,15.13,-0.01,124,187713,卖盘
531,09:56:43,15.13,0.0,109,164917,买盘
532,09:56:46,15.14,0.01,29,43898,买盘
533,09:56:48,15.13,-0.01,2,3026,卖盘
534,09:56:55,15.13,0.0,167,252626,卖盘
535,09:56:58,15.14,0.01,11,16648,买盘
536,09:57:01,15.14,0.0,47,71121,买盘
537,09:57:05,15.13,-0.01,43,65059,卖盘
538,09:57:07,15.13,0.0,129,195177,买盘
539,09:57:10,15.13,0.0,20,30250,买盘
540,09:57:13,15.13,0.0,100,151275,买盘
