,time,price,change,volume,amount,type
53,09:32:37,15.8,-0.01,940,1487763,卖盘
54,09:32:40,15.81,0.01,205,324034,中性盘
55,09:32:43,15.81,0.0,391,617945,买盘
56,09:32:46,15.82,0.01,202,319496,买盘
57,09:32:49,15.82,0.0,300,474532,买盘
58,09:32:52,15.81,-0.01,347,548774,卖盘
59,09:32:55,15.82,0.01,119,188215,卖盘
60,09:32:58,15.83,0.01,390,617019,买盘
61,09:33:01,15.82,-0.01,234,370255,买盘
62,09:33:04,15.83,0.01,200,316486,买盘
63,09:33:07,15.83,0.0,85,134555,卖盘
64,09:33:10,15.83,0.0,97,153558,卖盘
65,09:33:13,15.84,0.01,488,772464,买盘
66,09:33:16,15.83,-0.01,184,291367,卖盘
67,09:33:19,15.84,0.01,216,342168,买盘
68,09:33:22,15.87,0.03,347,550077,买盘
69,09:33:25,15.84,-0.03,225,356870,卖盘
70,09:33:28,15.87,0.03,32,50726,中性盘
71,09:33:31,15.88,0.01,340,539850,买盘
72,09:33:33,15.88,0.0,131,208043,卖盘
73,09:33:37,15.89,0.01,55,87396,中性盘
74,09:33:40,15.89,0.0,217,345027,卖盘
75,09:33:43,15.93,0.04,670,1066288,买盘
76,09:33:46,15.9,-0.03,176,280048,卖盘
77,09:33:49,15.94,0.04,1415,2253711,买盘
78,09:33:52,15.94,0.0,139,221439,买盘
79,09:33:55,15.94,0.0,230,366332,买盘
80,09:33:58,15.94,0.0,1214,1935036,买盘
81,09:34:01,15.96,0.02,1612,2570005,买盘
82,09:34:04,15.95,-0.01,483,771487,卖盘
83,09:34:07,15.98,0.03,234,373914,买盘
84,09:34:10,15.98,0.0,683,1090248,买盘
85,09:34:13,15.97,-0.01,509,813176,卖盘
86,09:34:16,15.99,0.02,829,1325170,买盘
87,09:34:19,15.99,0.0,761,1215516,买盘
88,09:34:22,15.98,-0.01,903,1443390,中性盘
89,09:34:25,15.98,0.0,824,1316428,买盘
90,09:34:28,15.99,0.01,945,1510313,买盘
91,09:34:31,15.99,0.0,943,1507700,卖盘
92,09:34:34,15.99,0.0,662,1058170,买盘
93,09:34:37,15.98,-0.01,1195,1910911,卖盘
94,09:34:40,16.0,0.02,483,772444,买盘
95,09:34:43,16.0,0.0,716,1145331,买盘
96,09:34:46,16.0,0.0,809,1294112,买盘
97,09:34:49,16.0,0.0,892,1427222,买盘
98,09:34:52,16.0,0.0,691,1105457,买盘
99,09:34:55,16.0,0.0,1636,2617036,买盘
100,09:34:58,16.01,0.01,764,1222098,买盘
101,09:35:01,15.98,-0.03,1196,1911927,卖盘
102,09:35:05,15.99,0.01,481,768959,买盘
103,09:35:07,15.98,-0.01,395,631469,中性盘
104,09:35:10,15.97,-0.01,883,1410208,卖盘
105,09:35:13,15.97,0.0,213,339987,买盘
106,09:35:16,15.97,0.0,606,966976,买盘
107,09:35:19,15.95,-0.02,605,964975,买盘
108,09:35:22,15.94,-0.01,1089,1734776,卖盘
109,09:35:25,15.97,0.03,976,1555886,买盘
110,09:35:28,15.94,-0.03,412,657031,中性盘
111,09:35:31,15.91,-0.03,206,328318,中性盘
112,09:35:33,15.93,0.02,396,630940,中性盘
113,09:35:37,15.95,0.02,184,292900,买盘
114,09:35:40,15.93,-0.02,590,940081,卖盘
115,09:35:43,15.94,0.01,173,275754,买盘
116,09:35:46,15.94,0.0,315,501997,卖盘
117,09:35:49,15.95,0.01,328,522866,买盘
118,09:35:52,15.94,-0.01,154,245419,中性盘
119,09:35:55,15.93,-0.01,289,460686,卖盘
120,09:35:58,15.94,0.01,235,374523,中性盘
121,09:36:01,15.95,0.01,316,503980,买盘
122,09:36:04,15.94,-0.01,1301,2074701,卖盘
123,09:36:07,15.95,0.01,137,218513,中性盘
124,09:36:10,15.95,0.0,251,400373,卖盘
125,09:36:13,15.95,0.0,428,682484,卖盘
126,09:36:15,15.93,-0.02,274,436932,卖盘
127,09:36:19,15.95,0.02,228,363458,买盘
128,09:36:22,15.95,0.0,195,310964,买盘
129,09:36:25,15.94,-0.01,958,1527100,卖盘
130,09:36:28,15.95,0.01,129,205651,买盘
131,09:36:31,15.94,-0.01,179,285429,中性盘
132,09:36:34,15.94,0.0,574,914782,买盘
133,09:36:37,15.93,-0.01,602,959120,卖盘
134,09:36:40,15.93,0.0,1125,1792342,卖盘
135,09:36:43,15.93,0.0,633,1007395,买盘
136,09:36:46,15.92,-0.01,718,1142291,中性盘
137,09:36:48,15.93,0.01,68,108547,中性盘
138,09:36:52,15.94,0.01,263,418943,买盘
139,09:36:55,15.93,-0.01,212,337592,中性盘
140,09:36:58,15.93,0.0,104,165678,卖盘
141,09:37:01,15.92,-0.01,404,643567,卖盘
142,09:37:04,15.93,0.01,86,136997,买盘
143,09:37:07,15.92,-0.01,142,226408,卖盘
144,09:37:10,15.92,0.0,277,441098,卖盘
145,09:37:13,15.91,-0.01,93,148073,卖盘
146,09:37:16,15.91,0.0,101,160715,卖盘
147,09:37:19,15.91,0.0,167,265732,卖盘
148,09:37:22,15.91,0.0,1360,2166212,买盘
149,09:37:25,15.92,0.01,56,89110,中性盘
150,09:37:28,15.92,0.0,144,229250,卖盘
151,09:37:31,15.92,0.0,293,466637,卖盘
152,09:37:34,15.91,-0.01,427,679910,卖盘
153,09:37:37,15.92,0.01,168,267437,中性盘
154,09:37:40,15.92,0.0,142,226099,卖盘
155,09:37:43,15.95,0.03,1205,1919706,买盘
156,09:37:46,15.95,0.0,257,410186,卖盘
157,09:37:49,15.93,-0.02,254,405059,卖盘
158,09:37:52,15.94,0.01,226,360468,中性盘
159,09:37:55,15.94,0.0,80,127460,买盘
160,09:37:58,15.93,-0.01,236,376756,卖盘
161,09:38:01,15.93,0.0,324,516144,买盘
162,09:38:05,15.94,0.01,555,884348,买盘
163,09:38:07,15.95,0.01,247,393749,买盘
164,09:38:10,15.94,-0.01,51,81294,卖盘
165,09:38:13,15.94,0.0,78,124329,买盘
166,09:38:16,15.94,0.0,377,600858,买盘
167,09:38:19,15.94,0.0,603,961746,卖盘
168,09:38:22,15.94,0.0,185,295046,卖盘
169,09:38:25,15.95,0.01,377,601159,买盘
170,09:38:28,15.96,0.01,73,116467,买盘
171,09:38:31,15.95,-0.01,154,245632,卖盘
172,09:38:34,15.95,0.0,584,931854,卖盘
173,09:38:37,15.96,0.01,415,662169,买盘
174,09:38:40,15.97,0.01,295,470850,买盘
175,09:38:42,15.96,-0.01,585,934366,卖盘
176,09:38:46,15.97,0.01,252,402469,中性盘
177,09:38:49,15.97,0.0,439,701437,卖盘
178,09:38:52,15.99,0.02,316,505236,买盘
179,09:38:55,15.99,0.0,527,842661,买盘
180,09:38:58,16.0,0.01,340,543725,买盘
181,09:39:01,16.0,0.0,1229,1966163,买盘
182,09:39:05,16.0,0.0,1629,2605748,买盘
183,09:39:07,16.0,0.0,340,544256,卖盘
184,09:39:10,15.99,-0.01,1679,2686528,卖盘
185,09:39:13,15.99,0.0,768,1228010,买盘
186,09:39:16,15.98,-0.01,482,770700,卖盘
187,09:39:19,15.98,0.0,453,723859,卖盘
188,09:39:22,15.97,-0.01,538,859407,卖盘
189,09:39:25,15.97,0.0,686,1095281,买盘
190,09:39:28,15.96,-0.01,508,810565,中性盘
191,09:39:31,15.95,-0.01,257,410112,中性盘
192,09:39:33,15.95,0.0,518,826272,卖盘
193,09:39:37,15.95,0.0,465,741520,卖盘
194,09:39:40,15.95,0.0,600,956473,买盘
195,09:39:43,15.95,0.0,385,613784,买盘
196,09:39:46,15.95,0.0,159,253535,买盘
197,09:39:49,15.95,0.0,234,373090,买盘
198,09:39:52,15.94,-0.01,709,1130422,卖盘
199,09:39:55,15.94,0.0,347,552940,买盘
200,09:39:58,15.93,-0.01,1517,2416470,卖盘
201,09:40:01,15.92,-0.01,951,1514323,卖盘
202,09:40:05,15.91,-0.01,485,772124,卖盘
203,09:40:07,15.91,0.0,528,840094,卖盘
204,09:40:10,15.93,0.02,932,1483524,买盘
205,09:40:13,15.92,-0.01,236,375354,中性盘
206,09:40:16,15.91,-0.01,232,369337,卖盘
207,09:40:19,15.92,0.01,119,189346,买盘
208,09:40:22,15.9,-0.02,82,130438,卖盘
209,09:40:25,15.91,0.01,546,868812,买盘
210,09:40:28,15.91,0.0,73,116157,卖盘
211,09:40:31,15.92,0.01,185,294347,买盘
212,09:40:34,15.9,-0.02,274,436025,卖盘
213,09:40:37,15.91,0.01,140,222695,买盘
214,09:40:40,15.92,0.01,823,1309217,买盘
215,09:40:43,15.91,-0.01,211,335766,卖盘
216,09:40:46,15.9,-0.01,287,456495,卖盘
217,09:40:49,15.87,-0.03,2162,3435968,卖盘
218,09:40:52,15.9,0.03,151,240052,买盘
219,09:40:55,15.9,0.0,16,25440,买盘
220,09:40:58,15.87,-0.03,216,342873,卖盘
221,09:41:01,15.89,0.02,255,404919,买盘
222,09:41:05,15.87,-0.02,257,408235,买盘
223,09:41:07,15.87,0.0,234,371416,卖盘
224,09:41:10,15.89,0.02,76,120620,买盘
225,09:41:13,15.89,0.0,134,212788,买盘
226,09:41:15,15.88,-0.01,135,214280,卖盘
227,09:41:19,15.87,-0.01,94,149260,卖盘
228,09:41:22,15.88,0.01,125,198438,买盘
229,09:41:25,15.88,0.0,162,257243,卖盘
230,09:41:28,15.88,0.0,180,285721,卖盘
231,09:41:31,15.88,0.0,200,317603,卖盘
232,09:41:34,15.87,-0.01,285,452277,卖盘
233,09:41:36,15.88,0.01,137,217410,买盘
234,09:41:40,15.87,-0.01,62,98386,中性盘
235,09:41:43,15.87,0.0,581,922872,卖盘
236,09:41:46,15.87,0.0,246,390429,卖盘
237,09:41:49,15.86,-0.01,85,134865,卖盘
238,09:41:52,15.86,0.0,708,1122963,卖盘
239,09:41:55,15.87,0.01,208,329946,买盘
240,09:41:58,15.88,0.01,140,222184,买盘
241,09:42:01,15.87,-0.01,133,211092,卖盘
242,09:42:05,15.87,0.0,135,214265,卖盘
243,09:42:07,15.87,0.0,134,212736,卖盘
244,09:42:10,15.87,0.0,256,406235,买盘
245,09:42:13,15.87,0.0,269,426913,卖盘
246,09:42:16,15.87,0.0,115,182503,卖盘
247,09:42:19,15.87,0.0,342,542770,卖盘
248,09:42:22,15.87,0.0,110,174570,卖盘
249,09:42:25,15.88,0.01,277,439653,买盘
250,09:42:28,15.88,0.0,307,487009,买盘
251,09:42:31,15.86,-0.02,17,26971,卖盘
252,09:42:34,15.88,0.02,140,222232,买盘
253,09:42:37,15.87,-0.01,193,306308,卖盘
254,09:42:40,15.87,0.0,189,299934,卖盘
255,09:42:43,15.87,0.0,113,179399,卖盘
256,09:42:46,15.88,0.01,194,307911,买盘
257,09:42:49,15.88,0.0,585,928787,买盘
258,09:42:52,15.87,-0.01,194,307943,卖盘
259,09:42:55,15.87,0.0,1658,2629538,卖盘
260,09:42:58,15.86,-0.01,202,320461,卖盘
261,09:43:00,15.86,0.0,39,61852,买盘
262,09:43:05,15.85,-0.01,369,584760,卖盘
263,09:43:07,15.81,-0.04,1682,2662499,卖盘
264,09:43:10,15.83,0.02,269,425663,中性盘
265,09:43:13,15.82,-0.01,14,22155,中性盘
266,09:43:16,15.81,-0.01,75,118623,卖盘
267,09:43:18,15.82,0.01,71,112359,中性盘
268,09:43:22,15.83,0.01,90,142384,买盘
269,09:43:25,15.83,0.0,52,82316,卖盘
270,09:43:28,15.83,0.0,38,60160,卖盘
271,09:43:31,15.83,0.0,67,106071,卖盘
272,09:43:34,15.83,0.0,125,197875,卖盘
273,09:43:37,15.82,-0.01,328,519013,卖盘
274,09:43:39,15.82,0.0,264,417646,卖盘
275,09:43:43,15.82,0.0,287,453974,买盘
276,09:43:46,15.81,-0.01,139,219788,卖盘
277,09:43:49,15.81,0.0,522,825781,卖盘
278,09:43:52,15.81,0.0,332,524946,卖盘
279,09:43:55,15.82,0.01,334,528267,买盘
280,09:43:58,15.81,-0.01,153,241962,卖盘
281,09:44:01,15.82,0.01,731,1155818,买盘
282,09:44:04,15.82,0.0,159,251550,卖盘
283,09:44:07,15.82,0.0,72,113904,卖盘
284,09:44:10,15.83,0.01,212,335457,买盘
285,09:44:12,15.83,0.0,382,604301,买盘
286,09:44:16,15.83,0.0,147,232570,买盘
287,09:44:19,15.83,0.0,141,223138,买盘
288,09:44:22,15.83,0.0,67,106030,买盘
289,09:44:25,15.83,0.0,122,193136,买盘
290,09:44:28,15.84,0.01,55,87072,买盘
291,09:44:31,15.83,-0.01,107,169370,卖盘
292,09:44:34,15.84,0.01,125,197906,买盘
293,09:44:37,15.84,0.0,163,258081,卖盘
294,09:44:40,15.84,0.0,6,9504,卖盘
295,09:44:43,15.83,-0.01,436,690255,卖盘
296,09:44:46,15.84,0.01,83,131472,买盘
297,09:44:48,15.84,0.0,107,169377,买盘
298,09:44:52,15.83,-0.01,138,218526,卖盘
299,09:44:55,15.83,0.0,1801,2848304,买盘
300,09:44:58,15.82,-0.01,209,330804,卖盘
301,09:45:01,15.84,0.02,310,490709,买盘
302,09:45:04,15.84,0.0,56,88678,卖盘
303,09:45:07,15.83,-0.01,76,120308,卖盘
304,09:45:10,15.84,0.01,663,1050042,买盘
305,09:45:13,15.84,0.0,108,171072,卖盘
306,09:45:16,15.84,0.0,183,289872,卖盘
307,09:45:19,15.85,0.01,342,541864,买盘
308,09:45:22,15.83,-0.02,134,212243,卖盘
309,09:45:25,15.85,0.02,28,44354,买盘
310,09:45:28,15.84,-0.01,108,171113,卖盘
311,09:45:31,15.84,0.0,91,144134,买盘
312,09:45:34,15.84,0.0,56,88689,买盘
313,09:45:37,15.83,-0.01,71,112398,卖盘
314,09:45:40,15.84,0.01,294,465598,买盘
315,09:45:42,15.83,-0.01,153,242199,卖盘
316,09:45:46,15.83,0.0,70,110810,买盘
317,09:45:49,15.83,0.0,43,68067,买盘
318,09:45:51,15.83,0.0,540,854748,买盘
319,09:45:55,15.83,0.0,26,41158,买盘
320,09:45:58,15.83,0.0,152,240532,买盘
321,09:46:01,15.82,-0.01,190,300710,卖盘
322,09:46:05,15.83,0.01,76,120298,买盘
323,09:46:07,15.83,0.0,41,64907,卖盘
324,09:46:10,15.83,0.0,103,163049,卖盘
325,09:46:13,15.83,0.0,118,186795,卖盘
326,09:46:16,15.83,0.0,178,281786,卖盘
327,09:46:19,15.84,0.01,222,351606,买盘
328,09:46:22,15.84,0.0,269,426031,买盘
329,09:46:25,15.84,0.0,135,213838,买盘
330,09:46:28,15.84,0.0,48,76022,卖盘
331,09:46:31,15.84,0.0,39,61781,卖盘
332,09:46:34,15.84,0.0,55,87120,卖盘
333,09:46:37,15.85,0.01,96,152074,买盘
334,09:46:40,15.84,-0.01,144,228103,卖盘
335,09:46:43,15.84,0.0,41,64946,买盘
336,09:46:46,15.85,0.01,232,367670,买盘
337,09:46:48,15.84,-0.01,67,106128,卖盘
338,09:46:52,15.84,0.0,63,99837,卖盘
339,09:46:55,15.85,0.01,71,112538,买盘
340,09:46:58,15.85,0.0,20,31700,卖盘
341,09:47:01,15.85,0.0,66,104619,卖盘
342,09:47:04,15.85,0.0,285,451948,卖盘
343,09:47:07,15.85,0.0,25,39635,卖盘
344,09:47:10,15.85,0.0,335,531063,卖盘
345,09:47:13,15.85,0.0,88,139571,卖盘
346,09:47:16,15.86,0.01,61,96706,买盘
347,09:47:19,15.86,0.0,174,275971,买盘
348,09:47:22,15.85,-0.01,248,393312,卖盘
349,09:47:25,15.86,0.01,30,47580,中性盘
350,09:47:28,15.85,-0.01,410,649896,卖盘
351,09:47:31,15.84,-0.01,237,375494,卖盘
352,09:47:34,15.85,0.01,284,449908,买盘
353,09:47:37,15.84,-0.01,82,129922,卖盘
354,09:47:40,15.84,0.0,81,128276,买盘
355,09:47:42,15.83,-0.01,68,107688,卖盘
356,09:47:46,15.84,0.01,83,131448,买盘
357,09:47:49,15.84,0.0,128,202715,买盘
358,09:47:52,15.84,0.0,35,55429,买盘
359,09:47:55,15.83,-0.01,79,125086,卖盘
360,09:47:58,15.83,0.0,337,533716,卖盘
361,09:48:01,15.83,0.0,923,1461042,卖盘
362,09:48:05,15.83,0.0,115,181964,买盘
363,09:48:07,15.83,0.0,148,234270,买盘
364,09:48:10,15.82,-0.01,427,675555,卖盘
365,09:48:13,15.81,-0.01,1216,1924229,卖盘
366,09:48:16,15.82,0.01,124,196118,中性盘
367,09:48:19,15.82,0.0,58,91745,买盘
368,09:48:22,15.82,0.0,33,52187,买盘
369,09:48:25,15.82,0.0,27,42714,买盘
370,09:48:28,15.81,-0.01,708,1119366,卖盘
371,09:48:31,15.82,0.01,386,610652,买盘
372,09:48:34,15.82,0.0,137,216734,卖盘
373,09:48:36,15.82,0.0,101,159783,卖盘
374,09:48:40,15.82,0.0,100,158200,买盘
375,09:48:43,15.81,-0.01,33,52190,卖盘
376,09:48:46,15.8,-0.01,593,937464,卖盘
377,09:48:49,15.81,0.01,363,573667,卖盘
378,09:48:52,15.81,0.0,318,502753,买盘
379,09:48:55,15.81,0.0,115,181708,买盘
380,09:48:58,15.8,-0.01,291,459821,卖盘
381,09:49:01,15.8,0.0,243,384007,卖盘
382,09:49:04,15.8,0.0,2991,4726055,卖盘
383,09:49:07,15.8,0.0,257,405836,买盘
384,09:49:10,15.81,0.01,690,1090552,买盘
385,09:49:13,15.8,-0.01,306,483471,卖盘
386,09:49:16,15.8,0.0,124,195883,买盘
387,09:49:19,15.8,0.0,46,72651,买盘
388,09:49:22,15.8,0.0,53,83763,卖盘
389,09:49:25,15.81,0.01,189,298605,买盘
390,09:49:28,15.8,-0.01,305,481750,卖盘
391,09:49:31,15.81,0.01,495,782589,买盘
392,09:49:33,15.81,0.0,98,154938,卖盘
393,09:49:37,15.82,0.01,622,983748,买盘
394,09:49:40,15.8,-0.02,36,56897,卖盘
395,09:49:43,15.81,0.01,158,249827,卖盘
396,09:49:46,15.83,0.02,10,15828,买盘
397,09:49:49,15.83,0.0,45,71200,买盘
398,09:49:52,15.82,-0.01,11,17403,卖盘
399,09:49:55,15.81,-0.01,98,154997,卖盘
400,09:49:58,15.83,0.02,66,104436,买盘
401,09:50:01,15.82,-0.01,20,31646,卖盘
402,09:50:05,15.82,0.0,80,126587,卖盘
403,09:50:07,15.83,0.01,274,433742,买盘
404,09:50:10,15.82,-0.01,106,167766,卖盘
405,09:50:13,15.83,0.01,57,90208,买盘
406,09:50:16,15.84,0.01,126,199514,买盘
407,09:50:19,15.84,0.0,79,125060,买盘
408,09:50:22,15.83,-0.01,39,61768,中性盘
409,09:50:25,15.83,0.0,94,148877,卖盘
410,09:50:28,15.82,-0.01,146,231105,卖盘
411,09:50:31,15.83,0.01,51,80733,买盘
412,09:50:34,15.83,0.0,40,63320,卖盘
413,09:50:37,15.83,0.0,68,107644,买盘
414,09:50:40,15.83,0.0,114,180497,卖盘
415,09:50:43,15.82,-0.01,165,261131,卖盘
416,09:50:46,15.83,0.01,16,25328,买盘
417,09:50:49,15.83,0.0,106,167700,买盘
418,09:50:52,15.83,0.0,206,325967,买盘
419,09:50:55,15.83,0.0,100,158272,买盘
420,09:50:58,15.83,0.0,70,110760,买盘
421,09:51:01,15.82,-0.01,6,9492,卖盘
422,09:51:05,15.83,0.01,41,64903,买盘
423,09:51:07,15.83,0.0,71,112357,买盘
424,09:51:10,15.82,-0.01,134,212002,卖盘
425,09:51:13,15.82,0.0,50,79098,买盘
426,09:51:16,15.82,0.0,59,93337,买盘
427,09:51:19,15.83,0.01,149,235716,买盘
428,09:51:22,15.83,0.0,88,139236,买盘
429,09:51:25,15.82,-0.01,72,113942,卖盘
430,09:51:28,15.82,0.0,110,174125,卖盘
431,09:51:31,15.82,0.0,165,261213,卖盘
432,09:51:34,15.82,0.0,118,186694,卖盘
433,09:51:37,15.83,0.01,16,25328,买盘
434,09:51:40,15.83,0.0,20,31660,卖盘
435,09:51:43,15.83,0.0,109,172547,卖盘
436,09:51:46,15.84,0.01,67,106063,买盘
437,09:51:49,15.84,0.0,36,56998,买盘
438,09:51:52,15.84,0.0,10,15832,买盘
439,09:51:55,15.84,0.0,131,207471,买盘
440,09:51:58,15.83,-0.01,32,50673,卖盘
441,09:52:01,15.84,0.01,171,270750,买盘
442,09:52:05,15.85,0.01,95,150490,买盘
443,09:52:07,15.84,-0.01,33,52272,卖盘
444,09:52:10,15.85,0.01,27,42780,买盘
445,09:52:13,15.84,-0.01,48,76070,卖盘
446,09:52:16,15.84,0.0,149,236001,卖盘
447,09:52:19,15.84,0.0,332,525651,买盘
448,09:52:22,15.84,0.0,82,129823,买盘
449,09:52:25,15.84,0.0,120,190062,买盘
450,09:52:28,15.84,0.0,86,136163,买盘
451,09:52:31,15.84,0.0,76,120372,买盘
452,09:52:34,15.84,0.0,174,275601,买盘
453,09:52:37,15.84,0.0,117,185314,买盘
454,09:52:40,15.84,0.0,116,183706,买盘
455,09:52:42,15.84,0.0,44,69692,买盘
456,09:52:46,15.84,0.0,75,118800,卖盘
457,09:52:49,15.84,0.0,12,19008,卖盘
458,09:52:52,15.84,0.0,100,158409,卖盘
459,09:52:55,15.84,0.0,84,133069,卖盘
460,09:52:58,15.84,0.0,133,210718,卖盘
461,09:53:01,15.85,0.01,322,510139,买盘
462,09:53:05,15.84,-0.01,135,213914,中性盘
463,09:53:07,15.85,0.01,80,126795,买盘
464,09:53:10,15.84,-0.01,72,114079,卖盘
465,09:53:12,15.84,0.0,135,213848,卖盘
466,09:53:16,15.85,0.01,34,53864,买盘
467,09:53:19,15.84,-0.01,60,95085,卖盘
468,09:53:22,15.85,0.01,287,454648,买盘
469,09:53:25,15.83,-0.02,118,186936,卖盘
470,09:53:28,15.84,0.01,45,71280,买盘
471,09:53:31,15.84,0.0,62,98188,买盘
472,09:53:34,15.84,0.0,85,134619,买盘
473,09:53:37,15.84,0.0,69,109296,买盘
474,09:53:40,15.84,0.0,41,64936,买盘
475,09:53:43,15.83,-0.01,71,112447,卖盘
476,09:53:46,15.83,0.0,102,161536,卖盘
477,09:53:49,15.84,0.01,71,112464,买盘
478,09:53:52,15.83,-0.01,113,179049,卖盘
479,09:53:55,15.83,0.0,57,90260,卖盘
480,09:53:58,15.84,0.01,48,75992,买盘
481,09:54:01,15.84,0.0,43,68100,卖盘
482,09:54:05,15.83,-0.01,111,175724,卖盘
483,09:54:07,15.84,0.01,152,240720,买盘
484,09:54:10,15.86,0.02,645,1021995,买盘
485,09:54:13,15.84,-0.02,212,335628,卖盘
486,09:54:16,15.84,0.0,2,3168,卖盘
487,09:54:19,15.86,0.02,110,174452,买盘
488,09:54:25,15.85,-0.01,27,42792,中性盘
489,09:54:28,15.85,0.0,26,41214,中性盘
490,09:54:31,15.86,0.01,57,90362,买盘
491,09:54:34,15.85,-0.01,531,842459,卖盘
492,09:54:37,15.86,0.01,31,49166,买盘
493,09:54:40,15.85,-0.01,135,214105,卖盘
494,09:54:43,15.87,0.02,196,311030,买盘
495,09:54:46,15.87,0.0,1530,2428115,卖盘
496,09:54:49,15.87,0.0,55,87270,买盘
497,09:54:52,15.87,0.0,72,114244,买盘
498,09:54:55,15.87,0.0,106,168222,买盘
499,09:54:58,15.87,0.0,11,17457,卖盘
500,09:55:01,15.88,0.01,132,209467,买盘
501,09:55:05,15.87,-0.01,220,349186,卖盘
502,09:55:07,15.86,-0.01,338,536624,卖盘
503,09:55:10,15.87,0.01,34,53957,买盘
504,09:55:13,15.87,0.0,99,157091,买盘
505,09:55:16,15.86,-0.01,52,82491,卖盘
506,09:55:19,15.87,0.01,127,201522,买盘
507,09:55:22,15.87,0.0,186,295182,卖盘
508,09:55:25,15.88,0.01,96,152362,买盘
509,09:55:28,15.86,-0.02,53,84135,卖盘
510,09:55:31,15.86,0.0,200,317238,卖盘
511,09:55:34,15.86,0.0,222,352068,买盘
512,09:55:37,15.85,-0.01,91,144249,卖盘
513,09:55:40,15.85,0.0,162,256804,卖盘
514,09:55:43,15.84,-0.01,35,55446,卖盘
515,09:55:46,15.85,0.01,63,99856,买盘
516,09:55:49,15.85,0.0,65,103037,卖盘
517,09:55:52,15.85,0.0,48,76079,卖盘
518,09:55:55,15.86,0.01,142,225036,买盘
519,09:55:58,15.85,-0.01,39,61815,中性盘
520,09:56:01,15.85,0.0,46,72910,卖盘
521,09:56:05,15.84,-0.01,465,736672,卖盘
522,09:56:07,15.83,-0.01,118,186837,卖盘
523,09:56:10,15.84,0.01,294,465887,买盘
524,09:56:13,15.84,0.0,63,99792,卖盘
525,09:56:16,15.83,-0.01,160,253387,卖盘
526,09:56:19,15.83,0.0,99,156767,卖盘
527,09:56:22,15.83,0.0,138,218675,卖盘
528,09:56:25,15.82,-0.01,83,131376,卖盘
529,09:56:28,15.82,0.0,44,69651,卖盘
530,09:56:31,15.82,0.0,49,77520,卖盘
531,09:56:34,15.82,0.0,138,218325,卖盘
532,09:56:37,15.83,0.01,202,319639,买盘
533,09:56:39,15.83,0.0,32,50657,卖盘
534,09:56:43,15.83,0.0,58,91824,卖盘
535,09:56:46,15.83,0.0,40,63320,买盘
536,09:56:48,15.82,-0.01,117,185144,卖盘
